Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
calib_irb120_mount,-8.12565780551138E-05,-0.00287805849749058,-3.52248683292909E-19,0,0,0,0.0209349166233355,4.95778958493382E-06,1.97846625513937E-10,-4.43831754358549E-23,9.71241755254459E-06,-2.75701045324081E-22,5.03139901662538E-06,0,0,0,0,0,0,package://camera_calibration_tool_irb120/meshes/calib_irb120_mount.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://camera_calibration_tool_irb120/meshes/calib_irb120_mount.STL,,irb120_mount-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
calib_chessboard_mount,-3.45867604983378E-17,-0.00894935918184562,0.0168899392357391,0,0,0,0.051158149759327,1.66225607083464E-05,-3.06301449855151E-22,8.3201613309091E-22,1.74442705550819E-05,3.7130506703622E-06,2.00339404612724E-05,0,0,0,0,0,0,package://camera_calibration_tool_irb120/meshes/calib_chessboard_mount.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://camera_calibration_tool_irb120/meshes/calib_chessboard_mount.STL,,calibration_board_mount-1,Origin_calib_mount_joint,,calib_mount_joint,fixed,0,-0.006,0,1.5708,0,0,calib_irb120_mount,0,0,0,,,,,,,,,,,,
calib_chessboard,9.22626218376613E-18,-0.00587706046456411,0.00249956082033895,0,0,0,0.153331049840439,0.000390178689718211,4.45302065945594E-20,-1.10250787557035E-21,0.000391719917576771,-6.27088743359988E-09,0.00078125964975703,0,0,0,0,0,0,package://camera_calibration_tool_irb120/meshes/calib_chessboard.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://camera_calibration_tool_irb120/meshes/calib_chessboard.STL,,calibration_board-1,Origin_calib_chess_board_mount,,calib_chessboard_joint,fixed,0,0,0.124,1.5708,0,0,calib_chessboard_mount,0,0,0,,,,,,,,,,,,
